age,backhand,birthplace,f_name,finals_career,ht,l_hand,l_name,loss_career,prize_career,rank_2020,rank_career,titles_career,win_career,wt,yr_pro
28,,,David Agung,0,,,Susanto,7,23803.0,1057,642,0,3,,
20,,,Len,0,,,Schouten,0,2022.0,1369,1273,0,0,,
19,Unknown Backhand,,Benjamin,0,,Right-Handed,Niv,0,2834.0,1348,1348,0,0,,
27,Two-Handed Backhand,Russia,Richard,0,(178cm),Right-Handed,Muzaev,0,60674.0,1348,560,0,0,(74kg),
23,,,Agustin Maria,0,,,Gascia,0,1610.0,1369,1348,0,0,,
25,Two-Handed Backhand,Argentina,Manuel,0,(191cm),Right-Handed,Barros,0,12328.0,1348,1072,0,0,(78kg),
17,,,Juan Bautista,0,,,Torres,0,1638.0,1340,1340,0,0,,
20,Two-Handed Backhand,Tokyo,Yunosuke,0,(175cm),Right-Handed,Tanaka,0,4914.0,1060,853,0,0,(70kg),
20,,,Noah,0,,,Schachter,0,2238.0,1340,1340,0,0,,
20,,,Loic,0,,,Ratsaratany,0,3186.0,1340,1179,0,0,,
24,Two-Handed Backhand,,Young Seok,0,,Left-Handed,Kim,0,36826.0,1340,469,0,0,,
17,,,Sebastian,0,,,Gima,0,1762.0,1340,1340,0,0,,
25,Two-Handed Backhand,Portugal,Andre,0,(193cm),Right-Handed,Gaspar Murta,0,49002.0,1340,480,0,1,(84kg),
21,Two-Handed Backhand,,Pol,0,,Right-Handed,Amoros Ramos,0,1910.0,1340,1327,0,0,,
21,Two-Handed Backhand,USA,Gianni,0,(180cm),Right-Handed,Ross,0,7668.0,1334,996,0,0,(70kg),
23,Two-Handed Backhand,,Mason,0,,Right-Handed,Recci,0,4622.0,1334,1266,0,0,,
41,Unknown Backhand,,Oh-Hee,0,,Right-Handed,Kwon,0,92076.0,1334,288,0,1,,
20,,,Carson,0,,,Haskins,0,1938.0,1334,1334,0,0,,
23,,,Rodrigo,0,,,Echavarria,0,2706.0,1334,1334,0,0,,
19,Two-Handed Backhand,,Thomas,0,(185cm),Right-Handed,Bosancic,0,3166.0,1334,1269,0,0,(82kg),
18,,,Thantub,0,,,Suksumrarn,0,1062.0,1326,1326,0,0,,
,,,Markus,0,,,Schultz,0,1840.0,1276,1265,0,0,,
22,Two-Handed Backhand,Slovakia,Patrik,0,(191cm),Right-Handed,Nema,0,24133.0,1326,560,0,0,(90kg),
19,,,Miles,0,,,Jones,0,1704.0,1326,1326,0,0,,
25,Two-Handed Backhand,,Tukhula,0,(188cm),Right-Handed,Jacobs,0,7732.0,1326,1015,0,0,(92kg),
26,Two-Handed Backhand,,Hong,0,(170cm),Left-Handed,Chung,2,45603.0,748,457,0,0,(76kg),
26,Two-Handed Backhand,France,Sebastien,0,(178cm),Right-Handed,Boltz,0,82684.0,1326,276,0,0,(74kg),
23,Two-Handed Backhand,,Darko,0,(180cm),Right-Handed,Bojanovic,1,18843.0,1326,926,0,0,(72kg),
22,Two-Handed Backhand,China,Shi Hong,0,(188cm),Right-Handed,Zeng,0,11218.0,773,479,0,0,(83kg),
27,Two-Handed Backhand,France,Hugo,0,(180cm),Right-Handed,Voljacques,0,43429.0,785,233,0,0,(72kg),
26,Two-Handed Backhand,Belarus,Yaraslav,0,(193cm),Right-Handed,Shyla,4,131690.0,1321,306,0,3,(90kg),2011
18,,,John,0,,,Hallquist Lithen,0,2478.0,1321,1321,0,0,,
21,One-Handed Backhand,,Lance-Pierre,0,(175cm),Right-Handed,Du Toit,0,13336.0,1321,759,0,0,(73kg),
25,Two-Handed Backhand,,Robin,0,(183cm),Right-Handed,Thour,0,3330.0,1317,1317,0,0,(81kg),
25,,,Sung Jun,0,,,Park,0,3536.0,1317,1265,0,0,,
18,,,Oleksandr,0,,,Ovcharenko,0,906.0,1317,1317,0,0,,
25,Two-Handed Backhand,,Vaughn,0,,Left-Handed,Hunter,0,2134.0,1317,1317,0,0,,
22,Unknown Backhand,,Enzo,0,,Right-Handed,Wallart,0,4261.0,1314,1314,0,0,,
20,,,Jack Mingjie,0,,,Lin,1,16865.0,1314,605,0,0,,
23,One-Handed Backhand,Czech Republic,Dominik,0,(183cm),Right-Handed,Kellovsky,0,50671.0,828,405,0,0,(78kg),
23,Two-Handed Backhand,,Oscar,0,(183cm),Right-Handed,Mesquida Berg,0,9036.0,1311,1173,0,0,(68kg),
22,,,Murkel Alejandro,0,,,Dellien Velasco,0,3439.0,1311,1311,0,0,,
18,,,Blaise,0,,,Bicknell,0,846.0,1311,1311,0,0,,
19,Unknown Backhand,Canada,Nicaise,0,(185cm),Right-Handed,Muamba,0,7048.0,674,446,0,0,(85kg),
38,Two-Handed Backhand,Austria,Jurgen,8,(183cm),Left-Handed,Melzer,280,10448002.0,36,6,16,349,(80kg),1999
29,Two-Handed Backhand,Bosnia-Herzegovina,Nikola,0,(183cm),Right-Handed,Cacic,8,403962.0,66,66,2,12,(75kg),2007
21,Unknown Backhand,,Kai,0,,Right-Handed,Breitbach,0,1418.0,1307,1306,0,0,,
28,Two-Handed Backhand,India,Chandril,0,(165cm),Right-Handed,Sood,0,31320.0,1302,908,0,0,(66kg),
23,Two-Handed Backhand,,Jakob,0,,Right-Handed,Schnaitter,0,1860.0,1302,1302,0,0,,
21,,,Yasunori,0,,,Hashikawa,0,574.0,1318,1302,0,0,,
20,,,Lukas,0,,,Greif,0,2792.0,1302,1229,0,0,,
31,One-Handed Backhand,Brazil,Fabiano,0,(178cm),Right-Handed,De Paula,1,176812.0,1302,208,0,0,(78kg),
23,Two-Handed Backhand,Russia,Mikhail,0,(180cm),Right-Handed,Korovin,0,32977.0,622,542,0,0,(65kg),
18,Two-Handed Backhand,,Hanyi,0,(185cm),Right-Handed,Liu,0,10520.0,1029,1029,0,0,(88kg),
19,One-Handed Backhand,Greece,Petros,0,(185cm),Right-Handed,Tsitsipas,0,25271.0,1297,1297,0,0,(76kg),2019
19,Two-Handed Backhand,,Fabio,0,,Ambidextrous,Coelho,0,7326.0,809,740,0,0,,
21,,,Boris,0,,,Butulija,0,10570.0,1265,1230,0,0,,
27,Two-Handed Backhand,India,Kunal,0,(183cm),Right-Handed,Anand,0,34255.0,1174,636,0,0,(88kg),
22,,,Juan Pablo,0,,,Canas Garcia,0,16068.0,807,765,0,0,,
25,Two-Handed Backhand,,George,0,,Right-Handed,Goldhoff,0,12974.0,357,357,0,0,,
22,Two-Handed Backhand,,Bogdan,0,(185cm),Left-Handed,Borza,0,26738.0,1080,1073,0,0,(88kg),
23,Two-Handed Backhand,,Courtney John,0,(193cm),Right-Handed,Lock,2,24171.0,312,303,0,2,(88kg),
31,Unknown Backhand,,Goncalo,0,,Right-Handed,Falcao,0,50689.0,404,374,0,0,(77kg),
28,Unknown Backhand,,Conor,0,(193cm),Left-Handed,Berg,0,15419.0,1289,918,0,0,(77kg),
22,,,Samuel,0,,,Brosset,0,10088.0,1288,748,0,0,,
23,Two-Handed Backhand,Australia,Chanchai,0,(178cm),Right-Handed,Sookton-eng,0,13585.0,1270,736,0,0,(75kg),
19,One-Handed Backhand,,Jayden,0,(188cm),Right-Handed,Court,0,7607.0,1142,1136,0,0,(92kg),
23,Two-Handed Backhand,,Nicolas,0,(180cm),Right-Handed,Bianchi,0,7939.0,806,784,0,0,(78kg),
20,,,Tim,0,,,Heger,0,7172.0,1284,1220,0,0,,
22,,,Afonso,0,,,Salgado,0,5760.0,1066,1064,0,0,,
25,One-Handed Backhand,USA,Nicholas,0,(188cm),Right-Handed,Reyes,0,12980.0,0,1223,0,0,(83kg),
17,One-Handed Backhand,,Toby Alex,0,(178cm),Right-Handed,Kodat,1,18150.0,433,431,0,1,(73kg),
22,Two-Handed Backhand,Sweden,Sam,0,(185cm),Right-Handed,Taylor,0,9267.0,834,823,0,0,(78kg),
26,,,Naoki,0,,,Takeda,0,10624.0,1278,1041,0,0,,
23,Two-Handed Backhand,Belarus,Aleksei,0,(191cm),Right-Handed,Khomich,0,12228.0,1269,1130,0,0,(80kg),
19,,,Alberto,0,,,Colas Sanchez,0,8647.0,1278,917,0,0,,
29,Two-Handed Backhand,India,Karunuday,0,(180cm),Right-Handed,Singh,0,72460.0,917,493,0,0,(81kg),
20,,,Marco,0,,,Saffratti,0,3516.0,1272,1272,0,0,,
25,Two-Handed Backhand,Argentina,Federico,0,(180cm),Right-Handed,Moreno,0,24438.0,936,474,0,0,(82kg),
19,,,Seon Yong,0,,,Han,0,3660.0,1272,1200,0,0,,
26,Two-Handed Backhand,,Nicholas,0,(174cm),Right-Handed,Bybel,0,10978.0,985,927,0,0,(82kg),
18,,,Illya,0,,,Beloborodko,0,3068.0,1107,1105,0,0,,
19,,,Viacheslav,0,,,Yulik,0,2840.0,1548,1265,0,0,,
22,Two-Handed Backhand,Brazil,Fernando,0,(185cm),Right-Handed,Yamacita,0,22673.0,697,622,0,0,(78kg),
19,,,Yeudy,0,,,Villar,0,2914.0,1326,1309,0,0,,
19,,,Jose Joaquin,0,,,Miranda Cisneros,0,2940.0,1267,1267,0,0,,
19,,,Timur,0,,,Maulenov,0,6820.0,1259,1250,0,0,,
,Two-Handed Backhand,,Keenan,0,(198cm),Right-Handed,Mayo,0,5252.0,1111,1037,0,0,(93kg),
20,,,Neil,0,,,Oberleitner,0,5273.0,1108,1106,0,0,,
22,,,Luis Humberto,0,,,Lopez,0,2792.0,1264,1264,0,0,,
28,Two-Handed Backhand,Hungary,Gabor,0,(193cm),Right-Handed,Borsos,3,55235.0,754,188,0,2,(86kg),
19,Two-Handed Backhand,,Siddanth,0,(180cm),Right-Handed,Banthia,0,3446.0,978,591,0,0,(67kg),
17,,,Olimjon,0,,,Nabiev,0,3720.0,1262,604,0,0,,
21,,,Luciano,0,,,Carraro,0,2446.0,1261,1260,0,0,,
21,Unknown Backhand,,Maxence,0,(193cm),Right-Handed,Broville,0,11842.0,1167,829,0,0,(82kg),
35,,,Walter,0,,,Trusendi,1,192518.0,1355,299,0,0,,
24,Unknown Backhand,Germany,Milen,0,(185cm),Right-Handed,Ianakiev,0,13180.0,819,807,0,0,(74kg),
23,,,Patrik,0,,,Hartmeier,0,4950.0,1258,1136,0,0,,
18,,,Charl,0,,,Morgan,0,2541.0,1255,1238,0,0,,
21,One-Handed Backhand,England,Sean,0,(185cm),Right-Handed,Hodkin,0,7708.0,1252,1182,0,0,(90kg),
21,Two-Handed Backhand,,Kareem,0,(180cm),Right-Handed,Al Allaf,0,5341.0,1341,1252,0,0,(69kg),
21,Two-Handed Backhand,,Sergei,0,,Right-Handed,Pogosian,0,2986.0,1250,1250,0,0,,
20,,,Juan Ignacio,0,,,Alcalde,0,2256.0,1250,1250,0,0,,
20,Two-Handed Backhand,,Muthu Aadhitiya,0,(178cm),Left-Handed,Senthilkumar,0,2063.0,1255,1235,0,0,(70kg),
20,,,Bogdan,0,,,Pavel,0,4260.0,1151,1093,0,0,,
,,,Vladislav,0,,,Ivanov,0,2820.0,1248,1248,0,0,,
25,,,Maik,0,,,Steiner,0,1758.0,1245,1245,0,0,,
23,,,Kiranpal,0,,,Pannu,0,4417.0,1245,1245,0,0,,
20,,,Christian,0,,,Oliveira,0,6729.0,1061,1023,0,0,,
24,,,Preston,0,,,Touliatos,0,6503.0,670,579,0,0,,
24,Unknown Backhand,,Tyler,0,(173cm),Right-Handed,Lu,0,16530.0,1241,676,0,0,(68kg),
22,Unknown Backhand,Serbia,Milan,0,(185cm),Right-Handed,Drinic,0,18688.0,1241,650,0,0,(75kg),
17,,,Ibrokhimjon,0,,,Urinov,0,2234.0,1236,1236,0,0,,
22,Two-Handed Backhand,Argentina,Felipe,0,(178cm),Right-Handed,Martinez Sarrasague,0,9905.0,1236,799,0,0,(81kg),
30,,,Young-Hoon,0,,,Jeong,0,9196.0,1236,1086,0,0,,
27,Two-Handed Backhand,Portugal,Francisco,0,(183cm),Right-Handed,Dias,0,14255.0,586,467,0,0,(90kg),
21,,,Santiago,0,,,Besada,0,10482.0,1062,854,0,0,,
34,One-Handed Backhand,,Alexander,0,(196cm),Right-Handed,Pavlioutchenkov,0,54512.0,374,161,0,0,(105kg),
24,Two-Handed Backhand,USA,Spencer,0,(188cm),Right-Handed,Papa,0,16598.0,1241,858,0,0,(86kg),
17,,,Arthur,0,,,Fery,0,1927.0,1226,1214,0,0,,
24,Two-Handed Backhand,Poland,Karol,0,(191cm),Right-Handed,Drzewiecki,0,51791.0,209,159,0,0,(88kg),
30,,,Jordi,0,,,Munoz-Abreu,0,41191.0,994,291,0,3,,
28,Two-Handed Backhand,Austria,Riccardo,0,,Right-Handed,Bellotti,0,191103.0,1228,514,0,0,,
23,Two-Handed Backhand,India,Dalwinder,0,(180cm),Right-Handed,Singh,0,10955.0,1229,791,0,0,(68kg),
20,,,Millen,0,,,Hurrion,0,1678.0,1229,1229,0,0,,
23,Two-Handed Backhand,,Omar,0,(180cm),Right-Handed,Salman,0,47950.0,1911,636,0,0,(74kg),
23,Two-Handed Backhand,France,Louis,0,(185cm),Right-Handed,Lechevretel,0,3579.0,1228,1120,0,0,(35kg),
16,Two-Handed Backhand,Switzerland,Jerome,0,(198cm),Right-Handed,Kym,0,1340.0,1226,1226,0,0,(87kg),2019
23,,,Yuya,0,,,Ito,0,4446.0,1226,852,0,0,,
18,,,Siem,0,,,Woldeab,0,1517.0,1221,1221,0,0,,
29,Two-Handed Backhand,Germany,George,0,(198cm),Right-Handed,Von Massow,0,54697.0,912,349,0,0,(90kg),
16,,,Abedallah,0,,,Shelbayh,0,1017.0,1221,1221,0,0,,
21,Unknown Backhand,,Jurgen,0,,Right-Handed,Briand,0,7339.0,1221,1130,0,0,,
25,Two-Handed Backhand,Belgium,Romain,0,(183cm),Right-Handed,Barbosa,0,62069.0,1220,403,0,0,(80kg),
24,Two-Handed Backhand,,Jody,0,(193cm),Right-Handed,Maginley,0,17433.0,652,509,0,0,(88kg),
27,Unknown Backhand,Russia,Pavel,0,,Right-Handed,Krainik,0,75870.0,1299,489,0,0,,
29,,,Tomislav,0,,,Jotovski,3,64463.0,1217,510,0,0,,
21,One-Handed Backhand,Sweden,Niklas,0,(201cm),Left-Handed,Johansson,0,12260.0,1217,1026,0,0,(93kg),
20,Two-Handed Backhand,,Jordan,0,(183cm),Right-Handed,Hasson,0,15382.0,1216,912,0,0,(75kg),
22,,,Domagoj,0,,,Biljesko,0,24494.0,1118,528,0,0,,
21,,,Leonardo,0,,,Aboian,0,11067.0,757,656,0,0,,
21,,,Alessandro,0,,,Coppini,0,6926.0,1047,1042,0,0,,
20,,,Miguel,0,,,Damas,0,4338.0,1211,1211,0,0,,
23,Two-Handed Backhand,,Domenico,0,(185cm),Left-Handed,Cutuli,0,18461.0,1003,841,0,0,(90kg),
21,,,Eduardo,0,,,Ribeiro,0,9278.0,872,872,0,0,,
23,Two-Handed Backhand,,Mohamed Nazim,0,,Right-Handed,Makhlouf,0,6988.0,1207,1046,0,0,,
22,,,Alen,0,,,Rogic-Hadzalic,0,10279.0,1206,982,0,0,,
20,One-Handed Backhand,,Gabriel Ciro,0,(183cm),Right-Handed,Da Silva,0,8040.0,1205,1092,0,0,(70kg),
26,Two-Handed Backhand,,Nicolas,0,(178cm),Right-Handed,Uryson,0,12624.0,1030,683,0,0,(80kg),
19,,,Yannik,0,,,Steinegger,0,7556.0,859,859,0,0,,
21,Unknown Backhand,Taiwan,Cing-Yang,0,(175cm),Ambidextrous,Meng,0,20020.0,968,716,0,0,(70kg),
23,Two-Handed Backhand,China,Wei Qiang,0,(175cm),Left-Handed,Zheng,0,27966.0,1202,877,0,0,(75kg),
18,,,Alex,0,,,Martinez,0,4124.0,1224,1188,0,0,,
19,,,Diego,0,,,Fernandez Flores,0,4612.0,1266,1236,0,0,,
21,,,Boris,0,,,Fassbender,0,11118.0,1199,1199,0,0,,
22,Two-Handed Backhand,China,Hao,0,(191cm),Right-Handed,Wu,0,19446.0,616,568,0,0,(83kg),
24,,,Paul,0,,,Cayre,0,20927.0,1092,818,0,0,,
18,Two-Handed Backhand,,Tristan,0,(185cm),Right-Handed,Boyer,0,6728.0,1196,1196,0,0,(75kg),
28,,,Filipe,0,(185cm),,Brandao,0,29306.0,1195,653,0,0,(84kg),
30,Two-Handed Backhand,Bulgaria,Vasko,0,(188cm),Right-Handed,Mladenov,2,45681.0,862,359,0,1,(84kg),
26,Two-Handed Backhand,Portugal,Joao,0,(178cm),Right-Handed,Monteiro,0,79494.0,964,401,0,0,(77kg),
19,,,Luca,0,,,Potenza,0,4220.0,1190,1130,0,0,,
22,Two-Handed Backhand,Italy,Marco,0,(170cm),Left-Handed,Mosciatti,0,4238.0,1190,1190,0,0,(65kg),
20,Two-Handed Backhand,,Alejandro,0,(180cm),Right-Handed,Hoyos,0,7094.0,1193,1084,0,0,(79kg),
19,,,Alejandro,0,,,Moro Canas,0,3632.0,1189,1189,0,0,,
20,Two-Handed Backhand,,Nitin Kumar,0,(178cm),Right-Handed,Sinha,0,14836.0,1122,1075,0,0,(68kg),
20,Two-Handed Backhand,,Benard Bruno,0,(175cm),Right-Handed,Nkomba,0,10220.0,1186,1186,0,0,(65kg),
19,,,Yeong-Seok,0,,,Jeong,0,5304.0,1116,975,0,0,,
21,,,Rishi,0,,,Reddy,0,3099.0,1159,1150,0,0,,
30,Unknown Backhand,Serbia,Arsenije,0,(193cm),Right-Handed,Zlatanovic,1,44769.0,1181,609,0,0,(77kg),2006
18,,,Eliot,0,,,Spizzirri,0,3235.0,1056,1054,0,0,,
24,,,Luis Diego,0,,,Chavez Villalpando,0,12328.0,1181,1181,0,1,,
20,Two-Handed Backhand,,Roman,0,(191cm),Right-Handed,Blokhin,0,5712.0,1181,1181,0,0,(88kg),
32,Unknown Backhand,,Andre,0,,Right-Handed,Miele,0,174818.0,1179,229,0,0,,
24,Two-Handed Backhand,,Jesse,0,(188cm),Right-Handed,Flores,0,5090.0,1179,1179,0,0,(82kg),
23,Two-Handed Backhand,Great Britain,Julian,0,(185cm),Right-Handed,Cash,0,8683.0,772,676,0,0,(76kg),
18,,,Cezar,0,,,Cretu,0,2793.0,1152,1145,0,0,,
23,Two-Handed Backhand,,Lasse,0,,Right-Handed,Muscheites,0,4143.0,741,736,0,0,,
20,Two-Handed Backhand,USA,Trent,0,(180cm),Right-Handed,Bryde,0,16852.0,1147,926,0,0,(70kg),
21,,,Masamichi,0,,,Imamura,0,4378.0,1174,595,0,0,,
18,,,Bekkhan,0,,,Atlangeriev,0,3198.0,1173,1173,0,0,,
28,Two-Handed Backhand,Italy,Omar,0,(180cm),Right-Handed,Giacalone,0,91648.0,1172,327,0,0,(80kg),
22,,,Gregorio,0,,,Lulli,0,3656.0,1170,1168,0,0,,
23,Two-Handed Backhand,,Alexander,0,(193cm),Left-Handed,Knight,0,5811.0,1170,1170,0,0,(86kg),
28,Two-Handed Backhand,,Vinayak Sharma,0,(180cm),Right-Handed,Kaza,0,41613.0,1169,655,0,0,(65kg),
28,Unknown Backhand,,Yong-Kyu,0,(185cm),Right-Handed,Lim,8,129513.0,1166,257,0,13,(81kg),
17,,,Peter,0,,,Fajta,0,1728.0,1166,1166,0,0,,
18,Two-Handed Backhand,,Mathys,0,(188cm),Right-Handed,Erhard,0,1947.0,1166,1166,0,0,(80kg),
31,Two-Handed Backhand,USA,Miliaan,0,(183cm),Left-Handed,Niesten,0,72244.0,1164,431,0,0,(65kg),2008
18,,,Baran,0,,,Cengiz,0,1640.0,1165,1165,0,0,,
32,Two-Handed Backhand,China,Mao-Xin,0,(178cm),Right-Handed,Gong,38,405772.0,120,82,0,18,(73kg),2006
25,Unknown Backhand,Australia,James,0,(183cm),Right-Handed,Frawley,2,32398.0,462,459,0,0,(74kg),
24,,,Pol,0,,,Wattanakul,2,23723.0,1543,593,0,0,,
19,Two-Handed Backhand,Greece,Alexandros,0,(185cm),Right-Handed,Skorilas,0,15533.0,1157,1051,0,0,(81kg),2018
21,Two-Handed Backhand,Slovakia,Tomas,0,(175cm),Right-Handed,Liska,0,17331.0,1159,951,0,0,(72kg),
23,Unknown Backhand,,Francisco,0,,Left-Handed,Cabral,0,36177.0,415,313,0,0,,
23,Unknown Backhand,Romania,George,0,(183cm),Right-Handed,Botezan,0,19584.0,1158,867,0,0,(72kg),
19,,,Martin,0,,,Van Der Meerschen,0,7214.0,671,670,0,0,,
21,Two-Handed Backhand,,Niklas,0,,Right-Handed,Schell,0,11493.0,805,724,0,0,,
24,Unknown Backhand,,Kosuke,0,(170cm),Right-Handed,Ogura,0,4954.0,1154,1154,0,0,(68kg),
19,Two-Handed Backhand,,Seita,0,(180cm),Right-Handed,Watanabe,0,4995.0,860,850,0,0,(75kg),
19,,,Octavio,0,,,Volpi,0,3273.0,1152,1152,0,0,,
23,Unknown Backhand,,Marc,0,,Left-Handed,Dijkhuizen,0,22239.0,698,437,0,0,,
22,Two-Handed Backhand,Germany,Valentin,0,(180cm),Right-Handed,Vanta,0,8526.0,1150,1150,0,0,(67kg),
23,Two-Handed Backhand,Thailand,Congsup,0,(175cm),Right-Handed,Congcar,0,21665.0,1149,956,0,0,(68kg),
21,Unknown Backhand,,Remy,0,,Right-Handed,Bertola,0,13001.0,810,632,0,0,,
,,,Enrique,0,,,Bogo,0,10826.0,1147,1147,0,0,,
18,,,George,0,,,Loffhagen,0,20319.0,1144,687,0,0,,
22,,,Giovanni,0,,,Calvano,0,5336.0,1144,1142,0,0,,
25,Two-Handed Backhand,,Haadin Salim,0,(170cm),Right-Handed,Bava,0,18044.0,682,668,0,0,(78kg),
29,Two-Handed Backhand,Romania,Vasile,0,(183cm),Right-Handed,Antonescu,0,63670.0,1121,362,0,0,(82kg),0
25,Two-Handed Backhand,,Michael-John,0,(175cm),Right-Handed,Every,0,4066.0,1141,1141,0,0,(70kg),
24,,,Matic,0,,,Spec,0,13588.0,918,701,0,0,,
30,Two-Handed Backhand,Romania,Petru-Alexandru,0,(185cm),Left-Handed,Luncanu,3,154064.0,790,286,0,0,(80kg),2005
18,,,Alejandro,0,,,Garcia,0,5734.0,1139,1137,0,0,,
21,Two-Handed Backhand,England,Juan Carlos Manuel,0,(168cm),Right-Handed,Aguilar,1,12575.0,576,576,0,0,(60kg),
18,,,Alexander,0,,,Zgirovsky,1,5864.0,1136,1136,0,0,,
18,Two-Handed Backhand,,Keisuke,0,(163cm),Left-Handed,Saitoh,0,2118.0,1136,1136,0,0,(68kg),
21,One-Handed Backhand,,Charles,0,(178cm),Right-Handed,Broom,0,7570.0,1135,1067,0,0,(82kg),
18,,,Alexandr,0,,,Binda,0,2610.0,1134,1134,0,0,,
23,Two-Handed Backhand,,Eero,0,(188cm),Right-Handed,Vasa,0,10986.0,993,635,0,0,(79kg),
36,Unknown Backhand,,Ti,0,(178cm),Right-Handed,Chen,5,532991.0,965,119,0,3,(73kg),2002
18,,,Daniel Antonio,0,,,Nunez,0,2289.0,1131,1131,0,0,,
21,Two-Handed Backhand,,Joshua,0,(198cm),Right-Handed,Peck,0,9548.0,1127,635,0,0,(76kg),
30,,,Sho,0,,,Katayama,0,56456.0,913,374,0,0,,
19,Two-Handed Backhand,,Garrett,0,(180cm),Right-Handed,Johns,0,4834.0,1128,1128,0,0,(70kg),
24,Unknown Backhand,,Igor,0,(188cm),Right-Handed,Smilansky,0,34504.0,1127,451,0,0,(85kg),
26,Two-Handed Backhand,Argentina,Franco,0,(188cm),Right-Handed,Agamenone,0,69244.0,411,167,0,0,(82kg),
22,Two-Handed Backhand,,Matej,0,(188cm),Right-Handed,Vocel,0,28414.0,1123,641,0,0,(88kg),
20,Unknown Backhand,,James,0,(15cm),Right-Handed,Trotter,0,2800.0,1123,600,0,0,(75kg),
29,Two-Handed Backhand,India,N.Sriram,0,(183cm),Right-Handed,Balaji,14,234484.0,146,96,0,6,(73kg),
18,,,Yair,0,,,Sarouk,0,2911.0,1122,1121,0,0,,
23,,,Timo,0,,,Stodder,0,7221.0,929,591,0,0,,
29,,,Oleg,0,,,Dolgosheyev,0,5343.0,1120,937,0,0,,
20,,,Yuta,0,,,Kikuchi,0,1536.0,1122,1116,0,0,,
20,,,Adam,0,,,Walton,0,3546.0,0,1115,0,0,,
18,,,Matteo,0,,,Gigante,0,1525.0,1117,1115,0,0,,
28,One-Handed Backhand,France,Joffrey,0,(196cm),Right-Handed,De Schepper,0,33094.0,621,525,0,0,(91kg),
30,One-Handed Backhand,Slovenia,Mike,0,(183cm),Right-Handed,Urbanija,4,42257.0,1115,477,0,0,(78kg),
27,Two-Handed Backhand,Poland,Piotr,0,(180cm),Right-Handed,Grynkowski,0,10600.0,1114,1093,0,0,(70kg),
24,Two-Handed Backhand,,Li-Wei,0,(180cm),Right-Handed,Tan,0,14001.0,1112,985,0,0,(80kg),
25,,,Darko,0,,,Jandric,0,38040.0,764,447,0,0,,
29,Unknown Backhand,,Gibril,0,(196cm),Right-Handed,Diarra,0,52342.0,1002,716,0,0,(85kg),
25,,,Errol,0,,,Smith,0,7215.0,1110,909,0,0,,
24,,,Pak Long,0,,,Yeung,1,20823.0,567,394,0,2,,
33,Two-Handed Backhand,India,N Vijay Sundar,0,(178cm),Right-Handed,Prashanth,0,120293.0,295,193,0,0,(75kg),
18,,,Mattia,0,,,Bellucci,0,4396.0,1108,1102,0,0,,
26,Two-Handed Backhand,Sweden,Christoffer,0,(175cm),Right-Handed,Solberg,0,17870.0,1049,830,0,0,(70kg),
21,Two-Handed Backhand,,Edoardo,0,,Left-Handed,Lavagno,0,5728.0,1105,1097,0,0,,
24,Two-Handed Backhand,India,Niki,0,(188cm),Right-Handed,Kaliyanda Poonacha,0,27098.0,731,532,0,0,(85kg),
25,Two-Handed Backhand,Czech Republic,Marek,0,(180cm),Left-Handed,Jaloviec,0,84001.0,774,412,0,0,(72kg),
23,Unknown Backhand,,Shao-Fan,0,(188cm),Right-Handed,Liu,0,13935.0,1104,914,0,0,(78kg),
24,Two-Handed Backhand,,Goran,0,(183cm),Right-Handed,Markovic,0,33500.0,1098,815,0,0,(78kg),
23,,,Grey,0,,,Hamilton,0,6448.0,1089,983,0,0,,
19,,,Lucas,0,,,Krainer,0,4303.0,1102,1092,0,0,,
18,Two-Handed Backhand,,Nini Gabriel,0,,Right-Handed,Dica,0,3549.0,1101,1082,0,0,,
21,Two-Handed Backhand,,Filip,0,(185cm),Right-Handed,Duda,0,22592.0,1100,743,0,0,(77kg),
26,Two-Handed Backhand,USA,Felipe,0,(185cm),Right-Handed,Mantilla,0,78813.0,900,393,0,0,(83kg),
21,Two-Handed Backhand,India,Abhinav Sanjeev,0,(178cm),Right-Handed,Shanmugam,0,12801.0,1093,509,0,0,(69kg),
24,Unknown Backhand,Illinois,Tom,0,(196cm),Right-Handed,Fawcett,0,41749.0,766,602,0,0,(93kg),
19,,,Filippo,0,,,Moroni,0,3900.0,1096,1087,0,0,,
19,,,Arthur,0,,,Bouquier,0,4944.0,856,856,0,0,,
24,Unknown Backhand,Germany,Hendrik,0,(196cm),Right-Handed,Jebens,0,8431.0,605,605,0,0,(91kg),
21,Two-Handed Backhand,Australia,Lucas,0,(173cm),Right-Handed,Vuradin,0,14461.0,1092,839,0,0,(64kg),
25,Two-Handed Backhand,Spain,Sergio,0,(185cm),Left-Handed,Martos Gornes,0,77974.0,182,182,0,0,(80kg),
18,,,John,0,,,Echeverria,0,3872.0,1090,1069,0,0,,
,,,Francesco,0,,,Passaro,0,3526.0,1088,1079,0,0,,
18,,,Francisco,0,,,Andreu Garcia,0,3108.0,1088,1073,0,0,,
21,Two-Handed Backhand,,Yasha,0,,Left-Handed,Zemel,0,16787.0,1087,1044,0,0,,
19,,,Luca,0,,,Staeheli,0,6417.0,1086,948,0,0,,
20,,,Karlo,0,,,Kranic,0,4098.0,1085,1059,0,0,,
